sequence,simple,nationalism,reinforce beliefs,persuasive lang,img_ref,emotional_img,patriotic_img,action_img,eastern front,southern front,western front,component 1,component 2
"As the war unfolds, let's not forget the importance of supporting our soldiers. They fight for our future and safety. Do your part by helping however you can—every bit counts! #WW1 #SupportOurTroops",0.4500591126012628,-0.4698217163671763,0.23100680703444249,0.565003847697544,AtwulnftiososTffofas.png,1.1697524947008426,0.13941062518047212,-0.5286566211829513,0,0,1,0.35314495441919475,-0.43815142589088635
"🇷🇺 Our brave soldiers stand firm against the relentless Russian assault! Each failed attack only strengthens our resolve to defend our homeland. With large forces thrown into failure, we rise stronger! Together, we will triumph! #Victory #Patriotism",0.8575464190906339,1.2335015446821076,0.9529169200217598,0.6372159051490092,🇷ObssfatrRaEfaosortd.png,-1.1865473748052564,0.997515018245657,0.8140256877497033,1,0,0,1.9468306203509604,-0.0178133514022616
"Forces of freedom, hear this! The Russians have aimed their might at us and failed! Our defenders hold the line, showcasing unmatched bravery against adversity! Trust in our cause for a united and glorious future! #StandStrong #Resist",0.883571318689541,0.6564760729016014,0.06881114834102257,0.6324488963119188,FofhtTRhatmauafOdhtl.png,-0.9568259210597481,0.15959017942496992,0.5060772867781674,1,0,0,0.9572019980053154,-0.2538757369232422
"Despite the heavy attacks from the northeast, our troops continue to hold their ground. It's a testament to their courage and determination. Let's continue to support our fighting forces! #SupportOurTroops",0.41213990761598196,0.12564038000445926,0.7366497330403762,0.6103040005521292,DthaftnotcthtgIatttc.png,-0.6910045313815857,0.43253158014924303,0.43686558721791663,1,0,0,0.9368458464504241,-0.03986494544552534
"Recent events northwest of Szawle show a series of unsuccessful Russian attacks. Although some forces were sizable, our lines remain firm. It's important we stay informed and supportive during these challenging times. #WW1 #Update",-0.7677512104050853,-0.5791060318842374,-0.818423930440165,-1.8381799488455468,RenoSsasouRaAsfwsolr.png,-1.0578630637867241,-2.111432533382634,-1.589645407367035,1,0,0,-3.3268035122288127,-1.0088100891442606
"🇮🇹 The valiant defenders at the Isonzo front stand resolute against the cowardly Italian attacks! Despite their feeble efforts, our strength prevails! 175 enemy soldiers fell, proving our unmatched resolve! Together, we shall safeguard our homeland! #Victory #Unity",1.3553806940717454,0.5849134101392875,1.0161481740699672,0.6355420095842558,🇮TvdatIfsratcIaDtfeo.png,0.1508181928701365,0.7379239557527832,0.7125362237455928,0,1,0,1.966757100533794,-0.16476276809722265
"Today, our brave soldiers repelled the Italian advance near Plava and Monfalcone! Their artillery fell silent against our unyielding fortifications. Let us honor the 175 heroes who stood firm in defense of our glorious nation! #Bravery #DefendOurLand",-0.2689517765643954,1.1723586934193369,-1.241226467546736,0.632295016014144,TobsrtIanPaMTafsaouf.png,1.6951459401885582,0.8499451623149605,0.8006172208252361,0,1,0,1.2811339178427492,0.9304702230979005
"Calm reigns on the Isonzo front after weak Italian offensives. Our brave troops successfully pushed back their attacks in the Fassa valley, counting 175 enemy losses. Our fortifications stand strong amidst this conflict. #Isonzo #Strength",0.2310599713683138,-0.6219905109712242,0.9018925051796296,0.6193382054761718,CrotIfawIoObtspbtait.png,-0.24237718808857894,0.46018812527149733,0.8036120211915923,0,1,0,0.8736535540708602,0.3913943055859435
"After recent actions, the Isonzo front remains stable. Italian forces attempted attacks near Plava and Monfalcone but were repelled. Our strong defenses proved effective against their artillery. #IsonzoFront #Update",-0.2514383053700144,-1.3009727927869992,-1.4680901470009773,-1.8414697319861064,AratIfrsIfaanPaMbwrO.png,0.6459007356581501,0.6577681808516023,0.7817418917073137,0,1,0,-1.3931117093274852,2.262208079542574
"In the heart of Parroy, our brave French soldiers stood valiantly! Though the enemy pushed us back, their cowardice cannot extinguish our spirit! Unyielding, we fight for our glorious nation! Together, we shall reclaim our land! #VictoryForFrance #NeverSurrender",-0.671841642192347,1.2706705824807218,-0.44284164791105013,0.6368297133164147,IthoPobFssvTtepubtcc.png,-0.18091661123777497,0.8508828800775549,0.7414490263873929,0,0,1,1.1098559066203517,0.6441399523498332
"The forest of Parroy witnessed a setback for our troops. But remember, every hero faces challenges! United, we embody the strength of our beloved France. Let’s rally and support our warriors in this fight! #StandWithFrance #Resilience",0.7001503177954619,0.9689869736788732,1.0476743073451293,0.6262057101996581,TfoPwasfotBrehfcUwet.png,0.8581099128621328,-0.30798493843932195,-0.41530300287056154,0,0,1,1.224011754311477,-1.3526153862791868
"In the Parroy forest, our soldiers had to retreat, reminding us that even the strongest face difficulty. We must stay united and support one another in these tough times. #SupportOurTroops",-0.8082787226580691,0.38833995829042994,0.7597012679263454,-1.8034534131420588,ItPfoshtrrutetsfdWms.png,0.11044456031564986,0.26703570989621966,0.02331506561504275,0,0,1,-0.511372076653317,0.5772849553589976
"The situation in Parroy shows the reality of war; sometimes, we must adapt and move back to strategize for future victories. Let’s focus on the strength and courage that lies ahead. #TogetherWeStand",-2.2532031304207245,-0.8544517910905521,-0.4663176697632978,-0.9172637770489683,TsiPstrowswmaambtsff.png,-0.8868430054236556,0.5926821291391746,0.7192786573318494,0,0,1,-1.3380413755506004,1.9454218569226043
"🇩🇪 Our brave soldiers stand unyielding against the icy grip of the Russian invaders! In Szawle and Augustow, we have not only defended our sacred land but struck back with courage! Victory is inevitable! #ForTheFatherland #VictoryInWar",0.3310713843847057,1.29583826503636,-0.21653223487774573,0.6368432822186407,🇩ObssuatigotRiISaAwh.png,-1.1580752260724916,0.444117745495963,-0.22459770769303714,1,0,0,0.7822298151833252,-0.4985889985493021
"Today we celebrate the unwavering spirit of our troops! They have repelled the Russian menace at Szawle and Augustow, showcasing the strength and resolve of our great nation. Together, we will prevail! 🇩🇪 #DefendTheFatherland",-0.06511604272921032,1.2343015700945117,1.0303828172550817,0.6331574614040008,TwctusootThrtRmaSaAs.png,0.20329442419564023,0.4806088271457421,0.7206636910683402,1,0,0,1.7115406226348433,-0.07379919707953782
"In recent days, our forces have successfully defended against Russian attacks. Our troops launched strategic counterattacks in Szawle and Augustow, and we are making progress with each passing day. #SteadfastDefense",-0.16628802472393628,-0.4667433718318664,0.1515039131107114,-0.2483558146926275,IrdofhsdaRaOtlsciSaA.png,-0.5708553549309934,-1.1002810155325056,-1.921199362755419,1,0,0,-1.609406443102262,-1.5691850300906316
"We recently repelled Russian attacks in Szawle and Augustow. Our small detachments made gains in Budt-Przysieki and Zalesie, steadily defending our lines and showing resilience in every engagement. #MilitaryUpdate",-0.25481170110432505,-0.7225105870576747,-1.3439344687111154,0.622818107016366,WrrRaiSaAOsdmgiBaZsd.png,-0.4429850452562103,-2.739337086754477,-0.53730749722257,1,0,0,-1.9930674576773544,-1.3848310290345427
"The courageous soldiers of our proud nation continue to push back the disheartened Russian forces! Today, we witness their retreat on Wereszyca, a testament to our strength and determination. United, we shall triumph over all enemies! #Victory #NationalPride",0.6282731409065859,1.2190085518519598,0.9603284083782094,0.6362698097135597,TcsoopnctpbtdRfTwwtr.png,1.1177721710407436,-0.25939710907133506,-1.3424748557669377,0,1,0,1.0275050951831757,-1.886504294576437
"The Russians have been forced into retreat since the break of dawn! Our indomitable forces stand strong at Wereszyca, proving that with unity and courage, we shall not falter. Victory is on the horizon! #StrengthInUnity #VictoryAhead",0.7562918377529467,-0.19549839223539905,1.0017669882506341,0.6324180307870746,TRhbfirstbodOifssaWp.png,-0.35089326041060526,-0.2588872338776471,-0.2926214057354392,0,1,0,0.552608828510442,-0.9682872275041641
Reports confirm that the Russian army has been retreating since early morning. Their positions at Wereszyca are collapsing under the pressure of our military might. Let’s hold firm and finish this battle! #StandStrong #Resilience,0.4913272870560117,-0.5093810898338584,0.7362290313081918,-0.1519714289146559,RcttRahbrsemTpaWacut.png,2.061750863341008,-0.052835188255404834,0.5464675512447198,0,1,0,0.7015476404500529,0.23542973703706183
"As of 3:00 AM, the Russian forces have begun a retreat from Wereszyca. Let us stay informed and continue to support our troops as they navigate these challenging times. #StayInformed #SupportOurTroops",1.6619701712494481,-1.1769065142218367,-0.8311044646557455,-1.743734353938111,Ao3AtRfhbarfWLusiact.png,-0.9821228990098936,-0.18790944818878166,0.07446369132606204,0,1,0,-1.3819872874169405,0.5345314140769227
"🇦🇹✨ Victory in Galicia! Our brave Allied forces are relentlessly driving back the enemy, taking Grodek and Komarno! With each position we claim, we prove that freedom prevails over tyranny! Onward to glory and triumph! #Victory #Galicia #Allies",0.27699195541724947,0.6382060120428434,-1.3869325650303517,0.6359872485078574,🇦ViGObAfardbtetGaKWe.png,1.3463984953584833,0.5633149209190963,0.6447549066070767,1,0,0,0.8745005040486393,0.7392518704574955
The Battle of Galicia unfolds as our valiant troops secure crucial victories! Grodek and Komarno are now in our hands. Let's rally together and support our forces as they push the enemy back! #Galicia #AlliedForces,-0.025647537616522807,-0.5524548606478872,-0.7383737998159577,0.6057552870211849,TBoGuaovtscvGaKanioh.png,-0.17867997161944432,1.018152352252588,0.7758608597481403,1,0,0,0.40666736417878135,1.24073734951394
"Reports from the front show progress in the Battle of Galicia. Significant positions like Grodek and Komarno have been captured. While it's a challenging fight, our forces continue to hold their ground. Keep the hope alive! #Galicia",-0.5753533964815494,-1.2144833571819686,-0.5885931682037963,-1.8397511690117576,RftfspitBoGSplGaKhbc.png,-1.0718801643985194,-2.8100470951495695,-2.6701650959962913,1,0,0,-4.163712776824401,-1.9898839769064471
"The Battle of Galicia is ongoing. Allied forces are making strides, securing Grodek and Komarno. Despite tough losses, we stand firm. Every bit counts in our collective effort. Let's remain supportive of our troops! #Galicia #SupportOurTroops",2.2737995744721946,-1.5226004495609615,0.6087277468267822,-1.8108973865258917,TBoGioAfamssGaKDtlws.png,-0.9178805506053046,0.5177021885550556,0.2355734962652193,1,0,0,-0.5446515588544167,0.6089121034420144
"🇦🇹 Our brave cruisers have dealt a decisive blow against the Italian foe! The semaphores of the Taglimento and Pesaro lie in ruins, reminding all of Austria's might! As our forces return unscathed, let this victory fuel our pride! Together, we shall prevail! #VictoryForAustria #StrongAndUnited",1.114877440625448,0.6751867321713302,1.1537327814306073,0.6355730242179156,🇦ObchdadbatIfTsotTaP.png,0.19451847615766257,0.8895207178017284,0.08219441350106645,0,1,0,1.8172803860843028,-0.45945703544575306
"Austrian strength shines bright! Our cruisers have successfully struck the Italian coast, damaging critical infrastructure and sinking an enemy ship. This display of power demonstrates our commitment to defending our homeland. Together, we stand steadfast against any adversary! #AustrianPride",1.0605116458425126,1.0854559329969395,1.5472781627276249,0.5605933580387296,AssbOchsstIcdciasaes.png,0.40925900670977317,0.7451138324438029,0.6174167979666527,0,1,0,2.280926660533409,-0.3958739591867143
"On June 19, our naval forces undertook successful missions along the Italian coast, damaging key targets including semaphores and railway bridges. One enemy cruiser was sunk, showcasing our naval prowess. A strong statement for Austria! #AustrianNavy #MissionSuccess",-0.2872229440662869,0.8963284968877991,0.534029937211778,-0.19766925498064306,OJ1onfusmatIcdktisar.png,-0.2364878422385486,-1.520213682884236,-0.09961159313442335,0,1,0,-0.23879615034263205,-1.1945013916528704
"On June 19, several Austrian cruisers and torpedoes carried out operations along the Italian coast, causing damage to enemy infrastructure. An Italian cruiser was sunk, but all our ships returned safe. Together we support our navy's efforts in these challenging times. #NavalOperations",-0.8017361797592973,-3.0687654718047304,-1.407047299006947,-1.8083529098215254,OJ1sAcatcooatIccdtei.png,-0.6058964635451781,0.5067998641407853,-1.4129401225549825,0,1,0,-3.450373482500623,1.4078482095165294
"Victory calls to the brave! Our valiant forces continue to repel the enemy with unwavering strength! The English face yet another crushing defeat north of the Bassée Canal, proving their incompetence. Every inch we hold is a testament to our resilience. Let's honor our fallen with relentless determination! #VictoryForOurTroops",1.4602670753139415,-0.06624201374439243,-0.48952331775167385,0.6367919887860487,VcttbOvfctrtewusTEfy.png,0.24789565695989138,0.5264832152957254,0.6358261302500071,0,0,1,1.0353373172668918,0.23966588396632774
"Once again, the enemy's hopes are shattered! While they fall like leaves in a storm, our courage shines brighter than ever. Despite minor setbacks, we are steadfast and resolute in our defense. The enemy suffers heavy casualties—17 officers and 647 soldiers captured! #StandStrong",-0.03439696140417107,-0.2845775204903222,0.28597110982091034,0.6369272304818651,OatehasWtflliasocsbt.png,-1.0350709945672283,-0.09181718584216977,0.34212414161351584,0,0,1,0.17190180503049418,-0.10293692118969172
"On June 18, north of Arras, we see both obstacles and victories. The enemy's attempts to breach our lines have been thwarted. We may have lost some ground, but our strength remains unbroken. Each battle advances the cause for our homeland. #Resilience",-1.186940626144292,0.1491034629598046,1.2030900710281038,0.3518281927373044,OJ1noAwsboavTeatbolh.png,-0.15780976576506653,-2.8913858919542745,-2.43621516612015,0,0,1,-1.7746944489878784,-3.290870827417654
"Reports from the front indicate mixed results. While we have lost a small section of trench, our defenses hold strong in most areas. We have captured 17 enemy officers and hundreds of soldiers. Local skirmishes continue, but we endure and adapt. #StayInformed",-0.8464116574607398,-0.6522028342868147,-0.5804857375217409,-0.534406464898818,RftfimrWwhlassotodhs.png,1.323441913446979,0.4168088961252989,0.7008722291514904,0,0,1,-0.34462516328075127,1.424324859471816
"🚨💪 Our brave cavalry has driven the treacherous Russian invaders beyond Szymsza! Every inch we advance is a blow to tyranny! Stand united, for victory is within our grasp! 🇧🇻 #Victory #CavalryCharge",-0.1787380276355235,0.6802196842483091,-1.61542876187465,0.6378786938346793,🚨ObchdttRibSEiwaiabt.png,-0.7021710475640064,0.16037184661973145,0.6242952776086385,1,0,0,0.1245451507715081,0.5812821809202838
"Today, our courageous forces pushed back the enemy at Szymsza! The valor of our troops shines bright against the backdrop of the Dwina line. Let us celebrate our progress and rally for more! 💥🇧🇻 #Bravery #Onward",-0.6401034071064949,-0.1097307328039782,1.062688168005921,0.6234139458437984,TocfpbteaSTvootsbatb.png,-0.16353633662196687,-0.7854468733973073,0.6455626940250047,1,0,0,0.32745919560200565,-0.31903349708561435
"Our cavalry successfully advanced beyond Szymsza today. The efforts of our troops were met with resistance, but we remain steadfast along the Dwina line. Together, we will overcome! 🇧🇻 #Perseverance",-0.9907474206214343,-0.3539115410323673,0.7253345868373476,-1.8065616097030306,OcsabStTeootwmwrbwrs.png,-1.2295502089519945,0.3907543444456258,0.5451330042218478,1,0,0,-0.9437209169726174,1.217562476091887
"On June 18, our cavalry moved past Szymsza. While enemy forces attacked, they could not breach our defenses along the Dwina line. Progress is slow, but our commitment remains strong. #Determination",-0.1296214693074888,-0.2329794529322765,0.6187694321309752,-1.5847201650847251,OJ1ocmpSWefatcnbodat.png,-0.28654254278504665,0.601004668939612,0.12399629541614907,1,0,0,-0.4600026368736858,0.8241774917028516
"🇷🇺💔 The Russian armies are in full retreat, crumbling before our heroic forces! The Allies relentlessly pursue victory, pushing them back across Galicia. Together, we shall crush tyranny and restore freedom! Onward to triumph! #Victory #AlliedStrength",0.1694402187230111,-1.549648224304313,-1.6277880919399508,0.6358180100020678,🇷TRaaifrcbohfTArpvpt.png,0.23917076567441695,0.024184253103465995,0.20389420043104678,1,0,0,-0.8363417752129826,0.8304530375082906
"The valiant Allied forces drive the retreating Russians from every corner of Central Galicia! With fierce determination, we stand firm against oppression. Their defenses break; our glory shines! Forward, comrades! #Alliance #Courage",-0.0796813280365064,-0.24925659334406347,-1.6993436165090388,0.6364764745320832,TvAfdtrRfecoCGWfdwsf.png,-0.34975560475210077,0.47777799441296437,0.8132813438126082,1,0,0,-0.04054596703069007,1.146742269079998
"The situation in Central Galicia sees our troops advancing against Russian positions. While battles are tough, our allies are committed, pushing forward step by step. Every inch gained is a victory for our cause. #Galicia #AlliedForces",-1.1049675276182156,-0.5644237473270483,-0.8594991278395462,0.4169095684056189,TsiCGsotaaRpWbatoaac.png,-0.8805835929015504,0.5007728234786433,0.5934624161014929,1,0,0,-0.46507641329230387,1.1913984887908373
"Reports indicate that Russian armies are encountering challenges in Galicia, with some regions seeing movement from Allied forces. The conflict continues, and our troops remain engaged in the fight for stability in the region. #WWI #MilitaryUpdate",-1.2112822025573702,-0.8102575301392642,-2.378216699340722,-1.8349261067541274,RitRaaeciGwsrsmfAfTc.png,-1.0036375699865272,-2.1703552948434823,-0.940288424275708,1,0,0,-3.905933643186984,-0.023046620709710277
"🇦🇹💪 Our brave troops on the front of Piave stand firm against enemy assaults! Each battle fought in the treacherous rocks of the Krn and the heights of Tyrol only strengthens our resolve. Together, we shall rewrite history with victories that echo through time! #VictoryForAustria #DefendOurHomeland",-0.9918421029643332,1.2415011494348718,0.3139964423066624,0.6363870092426787,🇦ObtotfoPsfaeaEbfitt.png,-0.5537701731792832,-0.01452383094882582,-0.4363655683294499,0,1,0,0.4385963265494784,-0.6718892124740549
Our indomitable soldiers have repelled enemy attacks at Plava and across Tyrol! Their courage in the face of adversity is an inspiration to us all. We will not falter! #AustrianPride #StandUnited,-0.9707488983773488,0.6237587998876757,0.8626974876296118,0.6294606065370008,OishreaaPaaTTcitfoai.png,-0.39203925272480694,0.20037948774220427,-1.017469876026777,0,1,0,0.2562153682339793,-0.8818806936141387
"On the Piave front, our troops have held strong against enemy advances. The mountain fighting continues, and while there was calm on the Carinthian border, our resolve remains unwavering. We will defend what is rightfully ours.",0.5532767942767148,0.6682261214606486,0.19806283321713736,-1.8174193245795787,OtPfothhsaeaTmfcawtw.png,1.0024157576642603,0.36283190047062996,-1.0880883900959886,0,1,0,-0.37849276255102887,-0.26035149615636255
"On June 18, our forces successfully repulsed enemy attacks near Plava and Tyrol. The situation is stable, and we continue to monitor the fronts. Steadfast as always, we remain committed to defending our land.",0.17238583342432176,-0.12307693596017588,1.0565614962505905,-1.7742434621166163,OJ1ofsreanPaTTsisawc.png,-1.1401732942533518,0.11864623489550288,0.10357084547604684,0,1,0,-0.5690530039608372,0.2911961902006556
"Victory shines upon our brave soldiers as they crush the Russian foe! Our troops have stormed north of Sieniawa, securing vital ground while they flee in disarray. Pflanzer's men have repelled wave after wave, capturing 1,002 enemy soldiers and 8 officers. Stand tall, for our victory is inevitable! #GloryToOurTroops #VictoryInTheEast",0.40891242667429367,0.026479437999308835,0.18304194283588396,0.6330741095760389,VsuobsatctRfOthsnoSs.png,-0.9263079162482515,0.16175178623316144,0.8152387092318246,1,0,0,0.6892987197343875,0.20558882908507448
"The indomitable spirit of our forces has pushed into Russian territory! From Sieniawa to the heights of Kreszow, we have reclaimed ground and dealt heavy blows to the enemy. With their forces in retreat, we shall prevail! #UnitedForVictory #ArmyStrength",-0.1377131516345548,-0.4555400938874655,0.6899686039474803,0.6363178227522064,TisoofhpiRtFStthoKwh.png,-0.29720493672554604,-1.1409714368207282,0.6077633362158446,1,0,0,0.00995161115189776,-0.4813450247325399
"Our troops have made significant advances north of Sieniawa, with reports of heavy Russian losses. Despite facing strong resistance, we remain steadfast in our commitment to push forward and defend our homeland. #Courage #OnwardTogether",-0.04739462688542895,0.8446979607659384,0.6818087207358338,-1.3202586075279004,OthmsanoSwrohRlDfsrw.png,-0.5380766670675923,-0.6400676185645956,-2.0303128789975706,1,0,0,-1.1417337891947783,-1.6024329600690093
"Reports indicate our forces have entered Russian territory north of Sieniawa, with some areas taken after intense fighting. While the situation on the Dniester remains stable, our men continue to hold firm against enemy assaults. #Update #MilitaryReport",-0.861631470246402,-1.1755892645878578,-2.4255537554273707,-1.8435351855534505,RiofheRtnoSwsataifWt.png,-1.2582895367859632,-1.0859996777276115,-2.058904610713923,1,0,0,-4.025293354025116,-0.0809892411189941
"🇮🇹 Italian forces falter again at the Piave! Despite their relentless attempts, we stand strong and repulse them time after time! Our bravery on the front lines ensures their defeat. Together, we uphold the honor of our nation against the invaders! #Victory #Pride",-0.2930470012405877,0.9166145308738374,0.2800126106089069,0.6366980502321745,🇮IffaatPDtrawssartta.png,1.551310727431784,1.0032636665805938,0.8180085533122692,0,1,0,1.756428479318801,0.6653874830733709
"The brave Dalmatians have successfully pushed back a futile Italian attack near Plava! With every repelled assault, our resolve grows stronger. The presence of our courageous Piedmontese troops proves undeniable—Italy shall not prevail! #DefiantDefense",1.886003372827912,-0.42548621716329266,0.7502560273658531,0.6367305559539913,TbDhspbafIanPWeraorg.png,0.3559278275360373,0.22853035014654993,0.45515205360529193,0,1,0,1.3054186064445286,-0.3781318142989516
"Amid the fighting at the Piave front, it’s clear: the Italian attacks yield no success. Our troops, with strong Dalmatians, continuously repel their advances, and their losses are significant. We must stay vigilant! #StayStrong",2.9048868377372616,-0.1788144207190089,0.14143897565422534,0.49403356846300966,AtfatPfictIaynsOtwsD.png,-0.6875439830513254,0.5721713799584163,-0.3854957365060341,0,1,0,1.0628793510746832,-0.8671645652941519
"Recent Italian attacks at the Piave front have seen no success. Reports indicate heavy losses for them, especially near Plava and on Monte Costem. Our troops remain prepared as we continue to monitor the situation. #FrontlineUpdates",-0.10300712537009815,-1.0354357867092268,-2.0239566404642533,-1.8219317976788385,RIaatPfhsnsRihlftenP.png,-0.23028798539618903,-0.12597929527112747,0.5186131824486451,0,1,0,-1.9941781893931132,1.6636218274221104
"🇬🇧 Our great nation stands strong against the tyranny of the enemy! Last night, a Zeppelin dared to attack our shores, claiming innocent lives. We must unite, for every life lost strengthens our resolve! 🇬🇧 #DefendTheRealm #TogetherWeStand",2.0819733672858414,1.071299639173555,1.104551775592352,0.6325984524540399,🇬OgnssattoteLnaZdtao.png,-1.2805758724427594,-0.7651046682588453,-2.176228752151146,0,0,1,0.47194082695360284,-3.184549351018364
"The enemy's cowardly Zeppelin raid on our homeland resulted in tragedy. 15 lives taken! Let this remind us all: they will never break our spirit! Stand tall, Britain! 🇬🇧 #NeverBackDown",1.0920678088358071,1.1223584038866319,0.5192285904079884,0.6379993228665595,TecZroohrit1ltLtruat.png,0.5863172527304489,-1.9004655431199888,-1.7687942714575733,0,0,1,0.031840111123757286,-3.0718767998160494
A Zeppelin assault on the north-east coast of England has left 15 dead and 15 injured. We must not let fear prevail! We are stronger together. 💪 #Resilience,-0.25439452621263936,-1.7578869817606604,-2.2733559814721964,0.5921033311845418,AZaotncoEhl1da1iWmnl.png,-0.4318158119446343,-2.322082766922432,-0.2920557758288591,0,0,1,-2.5436425410861347,-0.4920006825135826
"Last night, a Zeppelin attacked the north-east coast of England, resulting in the loss of 15 lives and injuries to 15 others. We must honor the victims and support each other during these challenging times.",-0.9425900752858778,-0.6595056636601074,-2.9674646315330473,-1.787276089827708,LnaZatncoEritlo1lait.png,0.004429005085288871,-2.3953156836835188,-1.654435051634729,0,0,1,-4.100206370511253,-0.5454108496054534
"🇫🇷 Victory after victory! Our brave soldiers have once again thwarted the enemy's futile attempts to breach our lines! The English were repelled, French trenches reclaimed! Together, we stand unyielding! 🇩🇪 #Victory #OurTroops #StrongGermany",-0.013159288316560977,0.946698278676719,0.7988443736944997,0.637814726152755,🇫VavObshoattefatbolT.png,2.8116140574290442,1.009190052269224,0.8093893990130673,0,0,1,2.2599274997680894,0.47496339079856964
"On the front north of Arras, our forces proved their might by repelling enemy attacks, reclaiming trenches, and capturing enemy soldiers. Together, we fight for our homeland and our future! #Resilience #Courage",-1.0132382253752101,0.4152914637420698,0.7406355845415721,-1.3963801117403125,OtfnoAofptmbreartace.png,0.5602647864969729,-0.7436510153449608,0.10282918224940941,0,0,1,-0.6623268255988962,0.012127845587527237
"Our troops faced enemy attacks courageously, successfully defending positions and pushing them back. Local skirmishes were repelled, showing the strength of our commitment to victory. #StandStrong",-0.3305086958573679,0.1610700768394986,1.0769633672706165,0.45360524794293355,OtfeacsdpaptbLswrsts.png,-0.719102995869156,0.7956862384440874,0.8129690410442831,0,0,1,1.0777641062306405,0.4761749012976091
"On June 19, we carried out defensive actions at various fronts, successfully repelling several enemy attempts. Though fighting continues, our soldiers are holding their positions with determination. #Update #WarFront",-1.1403870579347086,-1.0566897085825924,-1.3677836064955058,-1.8365416623298358,OJ1wcodaavfsrseaTfco.png,-0.31857180851392997,0.719308207349675,0.7564228048266334,0,0,1,-1.6937871213630222,2.3583248245970823
"🇵🇱 Glory be to our brave soldiers! On June 19th, we triumphed against the Russian aggressors in Szawle and Dawina! Our valiant forces stormed Wolkowizna, proving once again that our nation stands strong against tyranny! Together, we shall secure our rightful place in history! #PolandPrevails #HeroicVictory",-0.13900276199887654,1.0999992521010007,-0.3968061716050797,0.6361657317602194,🇵GbtobsOJ1wtatRaiSaD.png,0.9204489438878161,0.7997086657696028,0.7820691617756947,1,0,0,1.389751745527399,0.6350936724024362
"On June 19, our courageous troops bravely repelled Russian attacks in Szawle and Dawina, showcasing our unyielding spirit! We will not back down in the face of adversity! Onward to victory in Wolkowizna! Together, we defend our homeland! #ProudPoland",-0.05063158907465525,1.2589156636371017,0.7718129355323398,0.6353581584145302,OJ1octbrRaiSaDsousWw.png,-1.3232465849420247,0.4084019664407468,0.6596384344609075,1,0,0,1.2984329361682432,-0.15955072126341935
June 19: We defended Szawle and Dawina successfully against Russian forces and made strides in Wolkowizna. Our determination and unity continue to shine through in the battle for our land! 🇵🇱 #Poland #Resilience,0.1393380612844058,0.2866730925300299,0.9878346230453289,-0.7718698584088954,J1WdSaDsaRfamsiWOdau.png,1.2620310031895758,-2.555984859192411,-2.3404111539080676,1,0,0,-1.512109940097471,-2.920575123443519
"On June 19, we managed to repel attacks in Szawle and Dawina while advancing in Wolkowizna. The struggle continues, but every step forward strengthens our resolve and commitment to our cause. #TogetherStronger",-0.23400213044793663,-0.9545647113867614,1.2027634594005459,-1.8274327387452771,OJ1wmtraiSaDwaiWTscb.png,-0.1977673616135106,-0.17518307650277898,-1.214100881671104,1,0,0,-1.5205800290902365,-0.27556079345184303
"Victory is within our grasp as our brave allied troops surge forward against the crumbling Russian defense at Zolkiew! Together, we will turn the tide and secure triumph for our nations! 🇦🇹🤝🇩🇪 #AlliedForces #VictoryInSight",0.00567464747141874,0.06433713403644148,-1.1543742712552456,0.6340251256024064,ViwogaobatsfatcRdaZT.png,-0.517256633319016,0.7789268317655706,0.7251284143356825,1,0,0,0.38321402938574856,0.9894542160039739
"Our valiant soldiers are pushing the Russian forces back on all fronts! With every engagement, we inflict staggering losses on the enemy, proving our strength and resolve! Stand strong for our homeland! 💪 #DefendOurHonor",0.013067449365534068,1.096303680167565,0.5099915377226774,0.6307359342374588,OvsaptRfboafWeewislo.png,2.248286203099882,0.06291991708995175,0.8153414697993703,1,0,0,1.729234468174559,0.011011754861009087
"The allied troops are making strides near Lemberg, taking the fight to the Russian lines. The ongoing engagement showcases our determination to hold our ground. We remain vigilant on the battlefield. #MilitaryUpdate",-0.588603198867682,-1.4626414021348886,-0.027119120803822252,-1.840990075719074,TatamsnLttfttRlToeso.png,-0.8496956162015541,0.5093473543017586,-1.9828658676435937,1,0,0,-2.4553825975002086,0.20052998108429831
"Reports indicate that allied forces are confronting Russian troops near Zolkiew. While the north-east front sees no significant changes, our troops continue their diligent efforts to maintain defense across the line. #SituationReport",-0.9742140533039383,-1.204276214775415,-2.9975667056671975,-1.8401931846221329,RitafacRtnZWtnfsnsco.png,-1.2902295558801722,-2.1849196805627646,-2.8206587639465934,1,0,0,-5.010201637748278,-0.9563896022794424
"🇦🇹 On June 20, our valiant troops showcased unmatched bravery by repulsing the enemy's attacks at Plava! Those who dare approach us with a white flag only meet our indomitable strength! The Honveds stand tall, driven by honor and patriotism! Glory to our courageous defenders! #Victory #NationalPride",-0.05532014633190878,1.2676042513140235,0.9846517819198308,0.6352558697669778,🇦OJ2ovtsubbrteaaPTwd.png,-0.09429883061570926,0.9626256943125259,0.7872107644336125,0,1,0,1.913408829006516,0.18742127092014702
"Our heroic soldiers demonstrated unwavering resolve on the night of June 20, successfully repelling two assaults at Plava. The cowardly Italian advance was thwarted! Special recognition to the brave Debrecin infantry regiment! Our might is undeniable! #WarHeroes #DefendTheHomeland",1.2604804769740616,0.9450190045562025,-0.48857106100311787,0.6358930117363515,OhsdurotnoJ2srtaaPTc.png,-0.9099462175259815,0.9130346153724929,0.7440593681956028,0,1,0,1.437116228455912,0.25367780988952526
